2	1.263908	1.036641	1.540999	M-423.BC.txt
3	1.394919	0.9740926	1.997549	M-423.BC.txt
4	1.044265	0.8027946	1.358366	M-423.BC.txt
5	0.7263982	0.4893573	1.07826	M-423.BC.txt
6	0.7077698	0.5046506	0.9926434	M-423.BC.txt
7	0.6413392	0.4007928	1.026256	M-423.BC.txt
8	0.9568914	0.8460934	1.082199	M-423.BC.txt
9	0.7643614	0.4566345	1.279466	M-423.BC.txt
1	1.263908	1.036641	1.540999	M-423.HWE.txt
2	1.394919	0.9740926	1.997549	M-423.HWE.txt
3	1.044265	0.8027946	1.358366	M-423.HWE.txt
4	0.7263982	0.4893573	1.07826	M-423.HWE.txt
5	0.74198	0.5455937	1.009056	M-423.HWE.txt
6	0.6413392	0.4007928	1.026256	M-423.HWE.txt
7	0.9568914	0.8460934	1.082199	M-423.HWE.txt
8	0.7643614	0.4566345	1.279466	M-423.HWE.txt
1	3.306813	2.075099	5.269633	M-423.overall.txt
2	1.263908	1.036641	1.540999	M-423.overall.txt
3	1.394919	0.9740926	1.997549	M-423.overall.txt
4	1.044265	0.8027946	1.358366	M-423.overall.txt
5	0.7263982	0.4893573	1.07826	M-423.overall.txt
6	0.74198	0.5455937	1.009056	M-423.overall.txt
7	0.6413392	0.4007928	1.026256	M-423.overall.txt
8	0.9568914	0.8460934	1.082199	M-423.overall.txt
9	0.7643614	0.4566345	1.279466	M-423.overall.txt
1	1.446617	1.10779	1.889077	M-499.BC-Asian.txt
2	1.099196	0.8347933	1.447342	M-499.BC-Asian.txt
3	0.9467583	0.5998119	1.494388	M-499.BC-Asian.txt
4	1.554722	1.107143	2.183241	M-499.BC-Asian.txt
5	2.205575	1.267603	3.837605	M-499.BC-Asian.txt
6	0.456496	0.2826966	0.7371458	M-499.BC-Asian.txt
7	1.265499	1.01201	1.582482	M-499.BC-Asian.txt
8	1.265703	1.05183	1.523064	M-499.BC-Asian.txt
9	1.344961	0.8240572	2.19514	M-499.BC-Asian.txt
1	2.650944	1.831201	3.837646	M-499.Gyn.txt
2	1.649249	1.168565	2.32766	M-499.Gyn.txt
3	1.444144	1.012341	2.060129	M-499.Gyn.txt
4	0.6427066	0.3586683	1.151682	M-499.Gyn.txt
5	0.9229778	0.6211402	1.371491	M-499.Gyn.txt
1	1.446617	1.10779	1.889077	M-499.bc.txt
2	1.099196	0.8347933	1.447342	M-499.bc.txt
3	0.9467583	0.5998119	1.494388	M-499.bc.txt
4	1.554722	1.107143	2.183241	M-499.bc.txt
5	1.060407	0.8303676	1.354175	M-499.bc.txt
6	2.205575	1.267603	3.837605	M-499.bc.txt
7	0.456496	0.2826966	0.7371458	M-499.bc.txt
8	1.265499	1.01201	1.582482	M-499.bc.txt
9	0.9987255	0.8815838	1.131433	M-499.bc.txt
10	1.265703	1.05183	1.523064	M-499.bc.txt
11	1.344961	0.8240572	2.19514	M-499.bc.txt
12	1.006051	0.8804314	1.149595	M-499.bc.txt
1	0.9943323	0.6697046	1.476318	M-605.Asians.txt
2	1.100424	0.7947553	1.523656	M-605.Asians.txt
3	0.4524605	0.3044342	0.6724623	M-605.Asians.txt
1	0.9943323	0.6697046	1.476318	M-605.overall.txt
2	1.100424	0.7947553	1.523656	M-605.overall.txt
3	0.7320654	0.5965506	0.8983642	M-605.overall.txt
4	0.4524605	0.3044342	0.6724623	M-605.overall.txt
5	0.9996913	0.8836805	1.130932	M-605.overall.txt
1	0.5042623	0.2846417	0.8933353	M-608.Asians.txt
2	1.0853	0.88945	1.324276	M-608.Asians.txt
3	1.093773	0.9415889	1.270553	M-608.Asians.txt
4	1.06123	0.7573065	1.487125	M-608.Asians.txt
1	1.08474	0.8781286	1.339964	M-608.overall.txt
2	0.5042623	0.2846417	0.8933353	M-608.overall.txt
3	1.0853	0.88945	1.324276	M-608.overall.txt
4	1.093773	0.9415889	1.270553	M-608.overall.txt
5	1.06123	0.7573065	1.487125	M-608.overall.txt
1	1.450688	1.061598	1.982386	M-618.txt
2	1.08177	0.7696996	1.520368	M-618.txt
1	1.047092	0.8636756	1.269459	M-miR.100-HWE.txt
2	0.9588161	0.657907	1.397353	M-miR.100-HWE.txt
3	0.8365966	0.5963589	1.173612	M-miR.100-HWE.txt
1	0.7727047	0.5143142	1.16091	M-miR.100.overall.txt
2	1.047092	0.8636756	1.269459	M-miR.100.overall.txt
3	0.9588161	0.657907	1.397353	M-miR.100.overall.txt
1	0.8671845	0.5295078	1.420204	M-miR.124.hq.txt
2	1.328656	1.022244	1.726913	M-miR.124.hq.txt
3	0.9099538	0.5910235	1.400987	M-miR.124.hq.txt
1	1.153157	0.7041243	1.888546	M-miR.124.overall.txt
2	0.7526405	0.5790681	0.9782403	M-miR.124.overall.txt
3	0.4371395	0.265117	0.7207799	M-miR.124.overall.txt
4	1.098957	0.7137827	1.69198	M-miR.124.overall.txt
1	0.8837551	0.6360105	1.228004	M-miR.146a.HWE.txt
2	2.004386	1.52638	2.632087	M-miR.146a.HWE.txt
3	1.389385	0.9438809	2.045165	M-miR.146a.HWE.txt
4	1.209221	0.9639516	1.516898	M-miR.146a.HWE.txt
5	0.512199	0.3497528	0.7500951	M-miR.146a.HWE.txt
6	0.5210527	0.3258728	0.8331345	M-miR.146a.HWE.txt
7	0.6959451	0.5140812	0.9421462	M-miR.146a.HWE.txt
8	1.021914	0.8322576	1.254789	M-miR.146a.HWE.txt
9	0.5471424	0.4146492	0.7219713	M-miR.146a.HWE.txt
10	0.968173	0.5959744	1.572817	M-miR.146a.HWE.txt
11	0.9247312	0.6665133	1.282987	M-miR.146a.HWE.txt
12	0.8707324	0.6937038	1.092937	M-miR.146a.HWE.txt
13	0.9727218	0.6905378	1.370218	M-miR.146a.HWE.txt
14	1.000413	0.8273792	1.209635	M-miR.146a.HWE.txt
15	0.6646519	0.5312927	0.8314853	M-miR.146a.HWE.txt
16	1.023721	0.9059899	1.156751	M-miR.146a.HWE.txt
17	0.9885011	0.8524731	1.146235	M-miR.146a.HWE.txt
18	1.096723	0.642077	1.873296	M-miR.146a.HWE.txt
19	1.012965	0.5337081	1.922581	M-miR.146a.HWE.txt
20	0.9482992	0.8488031	1.059458	M-miR.146a.HWE.txt
21	1.39135	0.8696217	2.226089	M-miR.146a.HWE.txt
22	0.3928114	0.270945	0.5694911	M-miR.146a.HWE.txt
1	0.8837551	0.6360105	1.228004	M-miR.146a.overall.txt
2	2.004386	1.52638	2.632087	M-miR.146a.overall.txt
3	1.389385	0.9438809	2.045165	M-miR.146a.overall.txt
4	1.352672	0.7727822	2.367707	M-miR.146a.overall.txt
5	1.209221	0.9639516	1.516898	M-miR.146a.overall.txt
6	0.512199	0.3497528	0.7500951	M-miR.146a.overall.txt
7	1.062368	0.801886	1.407465	M-miR.146a.overall.txt
8	0.5210527	0.3258728	0.8331345	M-miR.146a.overall.txt
9	0.9279574	0.6039495	1.425789	M-miR.146a.overall.txt
10	0.6959451	0.5140812	0.9421462	M-miR.146a.overall.txt
11	1.021914	0.8322576	1.254789	M-miR.146a.overall.txt
12	1.194859	0.7394084	1.930852	M-miR.146a.overall.txt
